,0,1,2
0,Antiokhos X Eusebes Kekaisaran SeleukiaLahir: 113 Meninggal: 92 or 88 BC,Antiokhos X Eusebes Kekaisaran SeleukiaLahir: 113 Meninggal: 92 or 88 BC,Antiokhos X Eusebes Kekaisaran SeleukiaLahir: 113 Meninggal: 92 or 88 BC
1,Didahului oleh:Seleukos VIDemetrius III,Raja Suriah95–92 or 88 BCbersama dengan Demetrius III (95–92 or 88 BC) Antiokhos XI (94–93 BC) Filipos I (94-92 or 88 BC),Diteruskan oleh:Demetrius IIIFilipos I
