,0,1
0,Map of principal areas,Blaenau Gwent † Bridgend (Pen-y-bont ar Ogwr) † Caerphilly (Caerffili) † Cardiff (Caerdydd) * Carmarthenshire (Sir Gaerfyrddin) Ceredigion Conwy † Denbighshire (Sir Ddinbych) Flintshire (Sir y Fflint) Gwynedd Isle of Anglesey (Ynys Môn) Merthyr Tydfil (Merthyr Tudful) † Monmouthshire (Sir Fynwy) Neath Port Talbot (Castell-nedd Port Talbot) † Newport (Casnewydd) * Pembrokeshire (Sir Benfro) Powys Rhondda Cynon Taf † Swansea (Abertawe) * Torfaen (Tor-faen) † Vale of Glamorgan (Bro Morgannwg) † Wrexham (Wrecsam) †
