,0,1,2
0,Didahului oleh:Glafkos Klerides,Presiden Siprus2003-2008,Diteruskan oleh:Dimitris Christofias
1,Didahului oleh:Glafkos Klerides,Presiden Parlemen Siprus1976-1977,Diteruskan oleh:Spyros Kyprianou
2,Didahului oleh:Spyros Kyprianou,Presiden DIKO2001-2006,Diteruskan oleh:Marios Garoyian
