,0,1,2
0,Wangsa Penguasa Wangsa York Cabang kadet dari Wangsa Plantagenet,Wangsa Penguasa Wangsa York Cabang kadet dari Wangsa Plantagenet,Wangsa Penguasa Wangsa York Cabang kadet dari Wangsa Plantagenet
1,Didahului oleh:Wangsa Lancaster,Wangsa Penguasa Kerajaan Inggris1461–1470,Diteruskan oleh:Wangsa Lancaster
2,Didahului oleh:Wangsa Lancaster,Wangsa Penguasa Kerajaan Inggris1471–1485,Diteruskan oleh:Wangsa Tudor
